id,nome,sobrenome,email,data_admissao,cargo
80539.0,Henry Abreu,Gomes,abreugomes@nomeEmpresa.com,2014-08-12,Vendedor Interno
80540.0,Henrique Cavalcante,Almeida,henriquealmeida@nomeEmpresa.com,2016-08-19,Vendedor Interno
80541.0,Henrique Barbosa,Ramos,henriqueramos@nomeEmpresa.com,2012-11-13,Vendedor Externo
80542.0,Ester Araújo,Barbosa,araujobarbosa@nomeEmpresa.com,2024-07-12,Promotor de Vendas
80543.0,Lorena Guerra,Araújo,guerraaraujo@nomeEmpresa.com,2007-04-29,Telemarketing
80544.0,Aurora Novaes,Costa,novaescosta@nomeEmpresa.com,2021-04-09,Vendedor Interno
80545.0,Dom Martins,Guerra,domguerra@nomeEmpresa.com,2005-09-18,Vendedor Interno
80546.0,Bruno Novaes,Conceição,novaesconceicao@nomeEmpresa.com,2014-02-16,Vendedor Interno
80547.0,Miguel Vieira,Carvalho,miguelcarvalho@nomeEmpresa.com,2013-02-19,Telemarketing
80548.0,das Neves,Costela,dascostela@nomeEmpresa.com,2009-09-27,Vendedor Externo
80549.0,Hugo Costela,Costela,hugocostela@nomeEmpresa.com,2021-08-16,Telemarketing
80550.0,Julia Albuquerque,Nunes,albuquerquenunes@nomeEmpresa.com,2007-04-01,Telemarketing
80551.0,Luan Correia,Vieira,correiavieira@nomeEmpresa.com,2018-05-23,Consultor de Vendas
80552.0,Josué Silva,Moura,silvamoura@nomeEmpresa.com,2024-09-29,Telemarketing
80553.0,Gael Sales,Vieira,salesvieira@nomeEmpresa.com,2006-04-11,Telemarketing
80554.0,das Neves,Almeida,dasalmeida@nomeEmpresa.com,2015-12-11,Vendedor Externo
80555.0,Hugo Fonseca,Barbosa,hugobarbosa@nomeEmpresa.com,2010-09-22,Vendedor Interno
80556.0,Maria Farias,Novaes,fariasnovaes@nomeEmpresa.com,2005-12-23,Vendedor Interno
80557.0,Fernanda Cardoso,Moraes,fernandamoraes@nomeEmpresa.com,2015-05-30,Vendedor Interno
80558.0,Ryan Nogueira,Sales,ryansales@nomeEmpresa.com,2008-02-28,Telemarketing
80559.0,Caio Novaes,Nunes,novaesnunes@nomeEmpresa.com,2007-07-11,Vendedor Interno
80560.0,Sophie Borges,Borges,borgesborges@nomeEmpresa.com,2011-04-01,Vendedor Externo
80561.0,Hugo da,Luz,hugoluz@nomeEmpresa.com,2019-05-15,Promotor de Vendas
80562.0,Gael Gomes,Sales,gomessales@nomeEmpresa.com,2022-10-08,Vendedor Interno
80563.0,Ian Farias,Viana,fariasviana@nomeEmpresa.com,2005-10-29,Telemarketing
80564.0,Isadora Moraes,Câmara,moraescamara@nomeEmpresa.com,2006-11-27,Promotor de Vendas
80565.0,Mariah Costela,Rodrigues,costelarodrigues@nomeEmpresa.com,2022-11-14,Vendedor Interno
80566.0,da Mota,Costa,dacosta@nomeEmpresa.com,2010-09-26,Promotor de Vendas
80567.0,Bryan Viana,Garcia,vianagarcia@nomeEmpresa.com,2021-11-18,Vendedor Interno
80568.0,Matheus da,Ramos,matheusramos@nomeEmpresa.com,2019-04-17,Vendedor Interno
80569.0,Vitor Gabriel,Fernandes,vitorfernandes@nomeEmpresa.com,2021-08-14,Promotor de Vendas
80570.0,Paulo Macedo,Cruz,macedocruz@nomeEmpresa.com,2009-09-03,Telemarketing
80571.0,da Costa,Pinto,dapinto@nomeEmpresa.com,2017-02-20,Vendedor Interno
80572.0,Nicole Pires,Siqueira,nicolesiqueira@nomeEmpresa.com,2011-05-20,Vendedor Externo
80573.0,Catarina Moreira,Pimenta,moreirapimenta@nomeEmpresa.com,2023-04-14,Vendedor Externo
80574.0,Theo Jesus,Nogueira,jesusnogueira@nomeEmpresa.com,2006-08-20,Vendedor Interno
80575.0,Gabriel Castro,Duarte,gabrielduarte@nomeEmpresa.com,2015-12-09,Telemarketing
80576.0,Laura Pinto,Andrade,lauraandrade@nomeEmpresa.com,2004-02-12,Telemarketing
80577.0,Lavínia Santos,Pires,santospires@nomeEmpresa.com,2007-08-13,Telemarketing
80578.0,Kaique Souza,Albuquerque,souzaalbuquerque@nomeEmpresa.com,2010-12-28,Telemarketing
80579.0,Gabriel Rodrigues,Borges,gabrielborges@nomeEmpresa.com,2018-03-28,Vendedor Externo
80580.0,Alice Lima,Rocha,alicerocha@nomeEmpresa.com,2023-08-11,Vendedor Interno
80581.0,Yuri Oliveira,Rocha,yurirocha@nomeEmpresa.com,2014-04-08,Promotor de Vendas
80582.0,Nathan Fogaça,Rios,fogacarios@nomeEmpresa.com,2008-01-09,Vendedor Interno
80583.0,Paulo Freitas,Freitas,paulofreitas@nomeEmpresa.com,2020-10-18,Vendedor Interno
80584.0,Calebe Rezende,Barros,rezendebarros@nomeEmpresa.com,2016-07-26,Vendedor Interno
80585.0,Samuel Gomes,Santos,gomessantos@nomeEmpresa.com,2014-02-24,Telemarketing
80586.0,Helena Campos,Barros,camposbarros@nomeEmpresa.com,2015-07-12,Telemarketing
80587.0,Nina Nunes,Brito,nunesbrito@nomeEmpresa.com,2005-08-25,Telemarketing
80588.0,da Paz,Fogaça,dafogaca@nomeEmpresa.com,2010-03-04,Promotor de Vendas
80589.0,Daniel Souza,Vasconcelos,souzavasconcelos@nomeEmpresa.com,2004-08-12,Promotor de Vendas
80590.0,Miguel Carvalho,Correia,miguelcorreia@nomeEmpresa.com,2018-11-03,Vendedor Interno
80591.0,Dante Moreira,Abreu,moreiraabreu@nomeEmpresa.com,2010-03-25,Vendedor Interno
80592.0,Gabrielly Souza,Cunha,souzacunha@nomeEmpresa.com,2008-07-19,Vendedor Interno
80593.0,da Cunha,Borges,daborges@nomeEmpresa.com,2023-09-18,Telemarketing
80594.0,Matteo Pires,Araújo,piresaraujo@nomeEmpresa.com,2021-10-27,Consultor de Vendas
80595.0,Jade Sousa,Freitas,sousafreitas@nomeEmpresa.com,2022-06-26,Vendedor Interno
80596.0,Nathan Aparecida,Vieira,nathanvieira@nomeEmpresa.com,2011-10-07,Vendedor Externo
80597.0,Lívia Nascimento,Novais,livianovais@nomeEmpresa.com,2020-12-25,Vendedor Interno
80598.0,Ágatha Campos,Araújo,camposaraujo@nomeEmpresa.com,2017-07-17,Promotor de Vendas
80599.0,Manuella Novais,Lopes,manuellalopes@nomeEmpresa.com,2020-06-11,Vendedor Interno
80600.0,Davi Miguel,Ramos,daviramos@nomeEmpresa.com,2022-01-10,Telemarketing
80601.0,Juliana Marques,Araújo,marquesaraujo@nomeEmpresa.com,2019-05-13,Telemarketing
80602.0,Oliver Cassiano,Jesus,oliverjesus@nomeEmpresa.com,2007-10-13,Vendedor Externo
80603.0,Luara Sá,Paz,sapaz@nomeEmpresa.com,2007-03-23,Promotor de Vendas
80604.0,Isadora Cirino,Brito,cirinobrito@nomeEmpresa.com,2012-05-07,Telemarketing
80605.0,Maria Julia,Nascimento,marianascimento@nomeEmpresa.com,2013-04-01,Vendedor Externo
80606.0,Luiza Caldeira,Moura,luizamoura@nomeEmpresa.com,2023-05-13,Telemarketing
80607.0,Emanuel Almeida,Mendes,almeidamendes@nomeEmpresa.com,2021-03-10,Promotor de Vendas
80608.0,Sara Siqueira,Gomes,siqueiragomes@nomeEmpresa.com,2014-03-20,Vendedor Externo
80609.0,da Mata,Martins,damartins@nomeEmpresa.com,2008-08-19,Telemarketing
80610.0,Joaquim Vasconcelos,Rosa,joaquimrosa@nomeEmpresa.com,2021-07-14,Telemarketing
80611.0,Thiago Sales,Sousa,salessousa@nomeEmpresa.com,2010-09-09,Telemarketing
80612.0,Vitória Lima,Peixoto,limapeixoto@nomeEmpresa.com,2016-08-10,Telemarketing
80613.0,Allana Fogaça,Viana,fogacaviana@nomeEmpresa.com,2023-01-01,Vendedor Interno
80614.0,Ágatha Correia,Gomes,correiagomes@nomeEmpresa.com,2018-03-25,Vendedor Interno
80615.0,Júlia Pacheco,Mendonça,juliamendonca@nomeEmpresa.com,2020-12-24,Vendedor Interno
80616.0,Sophia da,Costa,sophiacosta@nomeEmpresa.com,2009-10-30,Vendedor Externo
80617.0,José Miguel,Azevedo,joseazevedo@nomeEmpresa.com,2006-04-13,Vendedor Interno
80618.0,Eduarda Siqueira,Lopes,eduardalopes@nomeEmpresa.com,2007-12-19,Vendedor Interno
80619.0,Kaique Araújo,Cunha,kaiquecunha@nomeEmpresa.com,2024-04-26,Consultor de Vendas
80620.0,da Conceição,Ramos,daramos@nomeEmpresa.com,2013-12-03,Vendedor Interno
80621.0,Caroline Pimenta,Lima,pimentalima@nomeEmpresa.com,2013-02-09,Vendedor Externo
80622.0,Allana Rezende,Rios,rezenderios@nomeEmpresa.com,2016-08-18,Promotor de Vendas
80623.0,Liz Porto,Cavalcante,lizcavalcante@nomeEmpresa.com,2010-01-25,Vendedor Interno
80624.0,da Conceição,Albuquerque,daalbuquerque@nomeEmpresa.com,2016-09-24,Vendedor Interno
80625.0,Bella Rios,Duarte,riosduarte@nomeEmpresa.com,2022-07-18,Promotor de Vendas
80626.0,Théo Correia,Andrade,correiaandrade@nomeEmpresa.com,2021-01-27,Telemarketing
80627.0,Vitória Melo,Melo,melomelo@nomeEmpresa.com,2007-04-04,Telemarketing
80628.0,Manuela Rezende,Sousa,rezendesousa@nomeEmpresa.com,2014-03-14,Telemarketing
80629.0,Jade Borges,Teixeira,borgesteixeira@nomeEmpresa.com,2005-08-25,Vendedor Interno
80630.0,Caroline Montenegro,Alves,carolinealves@nomeEmpresa.com,2017-09-18,Vendedor Interno
80631.0,Fernando Cavalcanti,Grande,cavalcantigrande@nomeEmpresa.com,2011-08-07,Telemarketing
80632.0,da Rosa,Mota,damota@nomeEmpresa.com,2006-01-21,Telemarketing
80633.0,Benício Souza,Pereira,souzapereira@nomeEmpresa.com,2020-02-16,Vendedor Interno
80634.0,Caio Dias,Caldeira,diascaldeira@nomeEmpresa.com,2005-06-05,Telemarketing
80635.0,Mariah Almeida,Teixeira,almeidateixeira@nomeEmpresa.com,2019-04-28,Telemarketing
80636.0,Julia Pires,Oliveira,juliaoliveira@nomeEmpresa.com,2007-01-17,Vendedor Externo
80637.0,Helena da,Sales,helenasales@nomeEmpresa.com,2006-09-19,Vendedor Interno
80638.0,Lara Ferreira,Mendonça,ferreiramendonca@nomeEmpresa.com,2022-10-05,Telemarketing
80639.0,Isadora Aragão,Abreu,isadoraabreu@nomeEmpresa.com,2016-07-08,Vendedor Externo
80640.0,Lucas Pacheco,Souza,pachecosouza@nomeEmpresa.com,2021-12-06,Vendedor Interno
80641.0,Paulo Abreu,Grande,abreugrande@nomeEmpresa.com,2015-12-12,Vendedor Externo
80642.0,Ester Ribeiro,Rezende,ribeirorezende@nomeEmpresa.com,2005-01-25,Vendedor Externo
80643.0,Maysa Vasconcelos,Albuquerque,vasconcelosalbuquerque@nomeEmpresa.com,2018-07-13,Telemarketing
80644.0,Pedro Dias,Brito,diasbrito@nomeEmpresa.com,2006-09-14,Vendedor Interno
80645.0,Isabel Caldeira,Andrade,caldeiraandrade@nomeEmpresa.com,2013-04-14,Vendedor Interno
80646.0,Lucca Cavalcante,Cruz,luccacruz@nomeEmpresa.com,2010-10-12,Telemarketing
80647.0,Henrique Pires,Dias,henriquedias@nomeEmpresa.com,2016-06-06,Vendedor Externo
80648.0,Catarina Melo,Cavalcante,catarinacavalcante@nomeEmpresa.com,2019-09-07,Vendedor Externo
80649.0,da Mota,Caldeira,dacaldeira@nomeEmpresa.com,2005-12-28,Vendedor Externo
80650.0,Yasmin Alves,Nascimento,alvesnascimento@nomeEmpresa.com,2023-09-14,Promotor de Vendas
80651.0,Thales Sousa,Albuquerque,sousaalbuquerque@nomeEmpresa.com,2012-11-01,Vendedor Interno
80652.0,Davi Guerra,Aragão,guerraaragao@nomeEmpresa.com,2024-04-22,Consultor de Vendas
80653.0,Elisa Porto,Lopes,portolopes@nomeEmpresa.com,2008-10-28,Promotor de Vendas
80654.0,Eloá Moura,Albuquerque,mouraalbuquerque@nomeEmpresa.com,2009-02-02,Vendedor Externo
80655.0,Rodrigo Sampaio,Pastor,sampaiopastor@nomeEmpresa.com,2012-07-21,Vendedor Interno
80656.0,José Pastor,Mota,pastormota@nomeEmpresa.com,2014-04-11,Vendedor Interno
80657.0,Luísa Brito,Silveira,britosilveira@nomeEmpresa.com,2015-10-12,Vendedor Externo
80658.0,Bruna Mendes,Gonçalves,brunagoncalves@nomeEmpresa.com,2018-06-16,Telemarketing
80659.0,Otávio Sá,Rocha,otaviorocha@nomeEmpresa.com,2008-12-17,Telemarketing
80660.0,Laura Martins,Rosa,laurarosa@nomeEmpresa.com,2012-04-26,Telemarketing
80661.0,Gabriel Fogaça,Sampaio,gabrielsampaio@nomeEmpresa.com,2006-04-24,Vendedor Externo
80662.0,Thomas Novais,Carvalho,novaiscarvalho@nomeEmpresa.com,2022-09-18,Promotor de Vendas
80663.0,Miguel Sousa,Cunha,miguelcunha@nomeEmpresa.com,2009-04-20,Vendedor Interno
80664.0,Hadassa Gomes,Viana,gomesviana@nomeEmpresa.com,2018-04-21,Telemarketing
80665.0,Danilo Carvalho,Costela,carvalhocostela@nomeEmpresa.com,2022-01-09,Telemarketing
80666.0,Julia Novais,Vasconcelos,novaisvasconcelos@nomeEmpresa.com,2015-07-28,Telemarketing
80667.0,Luana Gonçalves,Cavalcante,goncalvescavalcante@nomeEmpresa.com,2013-01-14,Vendedor Interno
80668.0,Emanuella Pacheco,Abreu,pachecoabreu@nomeEmpresa.com,2004-09-22,Vendedor Interno
80669.0,Miguel Cavalcanti,Mota,miguelmota@nomeEmpresa.com,2021-01-14,Vendedor Interno
80670.0,Otávio Mendes,Barbosa,otaviobarbosa@nomeEmpresa.com,2005-03-09,Telemarketing
80671.0,das Neves,Araújo,dasaraujo@nomeEmpresa.com,2017-03-10,Vendedor Interno
80672.0,Gabriel Lima,Cavalcante,limacavalcante@nomeEmpresa.com,2017-01-14,Telemarketing
80673.0,Mathias Silva,Machado,silvamachado@nomeEmpresa.com,2004-10-10,Vendedor Interno
80674.0,Bárbara Costela,Oliveira,costelaoliveira@nomeEmpresa.com,2019-02-15,Telemarketing
80675.0,Clarice Araújo,Mendonça,araujomendonca@nomeEmpresa.com,2024-07-18,Vendedor Interno
80676.0,Pedro Sales,Cruz,salescruz@nomeEmpresa.com,2015-06-30,Promotor de Vendas
80677.0,Aylla Costa,Barros,costabarros@nomeEmpresa.com,2023-07-25,Promotor de Vendas
80678.0,Evelyn Jesus,Rios,jesusrios@nomeEmpresa.com,2008-02-18,Vendedor Externo
80679.0,Dom Cirino,Lima,cirinolima@nomeEmpresa.com,2024-07-05,Promotor de Vendas
80680.0,Luna Nogueira,Fernandes,nogueirafernandes@nomeEmpresa.com,2024-02-29,Vendedor Interno
80681.0,Emanuel Novais,Pimenta,novaispimenta@nomeEmpresa.com,2023-08-05,Telemarketing
80682.0,Yan Silva,Cardoso,silvacardoso@nomeEmpresa.com,2016-12-22,Vendedor Interno
80683.0,Kevin Porto,Cavalcante,portocavalcante@nomeEmpresa.com,2009-08-04,Vendedor Interno
80684.0,Zoe Câmara,Vargas,camaravargas@nomeEmpresa.com,2006-03-25,Promotor de Vendas
80685.0,Melissa Sampaio,Machado,sampaiomachado@nomeEmpresa.com,2019-07-19,Consultor de Vendas
80686.0,da Costa,Brito,dabrito@nomeEmpresa.com,2006-09-18,Vendedor Externo
80687.0,Sarah Garcia,Cunha,garciacunha@nomeEmpresa.com,2023-01-21,Vendedor Interno
80688.0,Antonella Brito,Monteiro,britomonteiro@nomeEmpresa.com,2019-01-04,Vendedor Interno
80689.0,da Cruz,Oliveira,daoliveira@nomeEmpresa.com,2005-11-28,Promotor de Vendas
80690.0,Bruna Nascimento,Gonçalves,nascimentogoncalves@nomeEmpresa.com,2020-07-15,Vendedor Interno
80691.0,Kamilly Pereira,Guerra,pereiraguerra@nomeEmpresa.com,2009-03-08,Promotor de Vendas
80692.0,Cecília Moreira,Mendonça,moreiramendonca@nomeEmpresa.com,2024-09-11,Vendedor Externo
80693.0,Rael Silveira,Cardoso,silveiracardoso@nomeEmpresa.com,2019-08-10,Consultor de Vendas
80694.0,da Cunha,Pimenta,dapimenta@nomeEmpresa.com,2020-03-18,Vendedor Interno
80695.0,Ester Azevedo,Peixoto,azevedopeixoto@nomeEmpresa.com,2004-05-17,Promotor de Vendas
80696.0,Vitor Sousa,Santos,vitorsantos@nomeEmpresa.com,2009-07-13,Vendedor Interno
80697.0,Olívia Cunha,Nogueira,cunhanogueira@nomeEmpresa.com,2009-03-28,Vendedor Externo
80698.0,Maria Liz,Mata,mariamata@nomeEmpresa.com,2019-07-07,Vendedor Interno
80699.0,Eduarda Carvalho,Cruz,carvalhocruz@nomeEmpresa.com,2021-07-29,Vendedor Interno
80700.0,Vicente Freitas,Aparecida,freitasaparecida@nomeEmpresa.com,2009-09-27,Promotor de Vendas
80701.0,da Paz,Nunes,danunes@nomeEmpresa.com,2007-08-12,Consultor de Vendas
80702.0,Matteo Pimenta,Teixeira,pimentateixeira@nomeEmpresa.com,2004-06-11,Promotor de Vendas
80703.0,Beatriz Lopes,Camargo,lopescamargo@nomeEmpresa.com,2005-05-27,Vendedor Interno
80705.0,Camila Siqueira,Ferreira,siqueiraferreira@nomeEmpresa.com,2008-04-13,Telemarketing
80706.0,Maysa Araújo,Vasconcelos,araujovasconcelos@nomeEmpresa.com,2015-01-18,Vendedor Externo
80707.0,Gabriel Martins,Aparecida,gabrielaparecida@nomeEmpresa.com,2009-06-03,Vendedor Interno
80708.0,Julia Rodrigues,Jesus,rodriguesjesus@nomeEmpresa.com,2021-04-09,Vendedor Interno
80709.0,Júlia Câmara,Cavalcanti,camaracavalcanti@nomeEmpresa.com,2004-01-03,Vendedor Interno
80710.0,Oliver Sá,Nascimento,sanascimento@nomeEmpresa.com,2015-12-05,Vendedor Externo
80711.0,Lucca Moreira,Azevedo,moreiraazevedo@nomeEmpresa.com,2023-06-24,Vendedor Interno
80712.0,Esther Silva,Camargo,silvacamargo@nomeEmpresa.com,2010-01-09,Vendedor Externo
80713.0,Bianca Souza,Machado,souzamachado@nomeEmpresa.com,2009-05-05,Consultor de Vendas
80714.0,Bento Souza,Silveira,souzasilveira@nomeEmpresa.com,2007-04-28,Telemarketing
80715.0,Yasmin Novais,Borges,novaisborges@nomeEmpresa.com,2007-08-24,Vendedor Interno
80716.0,Isaque Cardoso,Vieira,cardosovieira@nomeEmpresa.com,2024-10-05,Vendedor Externo
80717.0,Heloisa Marques,Silveira,marquessilveira@nomeEmpresa.com,2012-10-26,Vendedor Interno
80718.0,André Garcia,Rodrigues,garciarodrigues@nomeEmpresa.com,2016-02-14,Vendedor Interno
80719.0,Otto Moraes,Garcia,moraesgarcia@nomeEmpresa.com,2022-07-18,Vendedor Interno
80720.0,Julia Ramos,Sousa,juliasousa@nomeEmpresa.com,2010-09-06,Vendedor Interno
80721.0,Cauê Ferreira,Oliveira,ferreiraoliveira@nomeEmpresa.com,2005-03-10,Vendedor Interno
80722.0,da Rosa,Vieira,davieira@nomeEmpresa.com,2021-10-05,Promotor de Vendas
80723.0,Ester Farias,Costela,fariascostela@nomeEmpresa.com,2007-05-16,Vendedor Externo
80724.0,Kaique Monteiro,Leão,monteiroleao@nomeEmpresa.com,2005-12-23,Telemarketing
80725.0,Melina Castro,Novaes,melinanovaes@nomeEmpresa.com,2013-08-16,Telemarketing
80726.0,Rodrigo Melo,Jesus,rodrigojesus@nomeEmpresa.com,2004-09-07,Vendedor Interno
80727.0,Elisa Martins,Silva,elisasilva@nomeEmpresa.com,2011-09-20,Telemarketing
80728.0,Manuela Camargo,Gomes,camargogomes@nomeEmpresa.com,2017-11-29,Vendedor Interno
80729.0,Felipe Martins,Fogaça,felipefogaca@nomeEmpresa.com,2014-04-07,Telemarketing
80730.0,Carolina Sá,Pastor,sapastor@nomeEmpresa.com,2018-06-14,Vendedor Interno
80731.0,Benício Marques,Montenegro,beniciomontenegro@nomeEmpresa.com,2022-03-06,Vendedor Interno
80732.0,da Cunha,Sales,dasales@nomeEmpresa.com,2017-06-30,Vendedor Externo
80733.0,da Cruz,Monteiro,damonteiro@nomeEmpresa.com,2009-02-02,Vendedor Interno
80734.0,João Miguel,Costela,joaocostela@nomeEmpresa.com,2019-11-24,Vendedor Interno
80735.0,Vitória Albuquerque,Siqueira,albuquerquesiqueira@nomeEmpresa.com,2020-06-20,Telemarketing
80736.0,da Cruz,Moraes,damoraes@nomeEmpresa.com,2010-12-21,Telemarketing
80737.0,Gabriel Jesus,Cunha,gabrielcunha@nomeEmpresa.com,2018-08-31,Telemarketing
80738.0,Caio Mendes,Jesus,caiojesus@nomeEmpresa.com,2012-06-03,Vendedor Externo
80739.0,Luiz Lopes,Fonseca,luizfonseca@nomeEmpresa.com,2023-03-05,Vendedor Interno
80740.0,Arthur Castro,Lopes,arthurlopes@nomeEmpresa.com,2022-06-08,Vendedor Interno
80741.0,Igor Jesus,Sá,jesussa@nomeEmpresa.com,2007-08-19,Vendedor Interno
80742.0,Eduarda Martins,Barros,eduardabarros@nomeEmpresa.com,2013-02-02,Vendedor Interno
80743.0,Camila Farias,Ribeiro,camilaribeiro@nomeEmpresa.com,2014-12-13,Vendedor Interno
80744.0,Theodoro Correia,Cassiano,correiacassiano@nomeEmpresa.com,2008-04-05,Vendedor Interno
80745.0,Mathias Araújo,Aparecida,araujoaparecida@nomeEmpresa.com,2009-05-29,Vendedor Interno
80746.0,Antony Mendonça,Carvalho,mendoncacarvalho@nomeEmpresa.com,2018-03-29,Vendedor Interno
80747.0,Joaquim Aragão,Siqueira,aragaosiqueira@nomeEmpresa.com,2017-07-23,Telemarketing
80748.0,Antônio Borges,Marques,borgesmarques@nomeEmpresa.com,2012-10-27,Vendedor Externo
80749.0,Maria Montenegro,Andrade,montenegroandrade@nomeEmpresa.com,2018-10-27,Promotor de Vendas
80750.0,Ravi Oliveira,Campos,oliveiracampos@nomeEmpresa.com,2016-05-31,Vendedor Externo
80751.0,Daniela da,Pimenta,danielapimenta@nomeEmpresa.com,2010-03-18,Vendedor Interno
80752.0,Luiza Pereira,Martins,pereiramartins@nomeEmpresa.com,2022-02-26,Vendedor Interno
80753.0,Helena Leão,Correia,leaocorreia@nomeEmpresa.com,2010-11-04,Telemarketing
80754.0,Daniel Rocha,Ramos,rocharamos@nomeEmpresa.com,2004-07-12,Vendedor Externo
80755.0,Thiago Rodrigues,Sousa,rodriguessousa@nomeEmpresa.com,2018-01-09,Telemarketing
80756.0,da Mota,Viana,daviana@nomeEmpresa.com,2017-08-23,Telemarketing
80757.0,Alana Brito,Lima,britolima@nomeEmpresa.com,2022-02-24,Vendedor Interno
80758.0,Thales Rocha,Rezende,rocharezende@nomeEmpresa.com,2020-01-15,Promotor de Vendas
80759.0,Marcos Vinicius,Ferreira,marcosferreira@nomeEmpresa.com,2022-03-11,Vendedor Interno
80760.0,Thomas Guerra,Leão,guerraleao@nomeEmpresa.com,2008-05-05,Vendedor Interno
80761.0,Júlia da,Macedo,juliamacedo@nomeEmpresa.com,2004-05-02,Vendedor Interno
80762.0,Fernando Ribeiro,Sales,fernandosales@nomeEmpresa.com,2023-10-07,Telemarketing
80763.0,Esther Viana,Rodrigues,vianarodrigues@nomeEmpresa.com,2015-02-24,Promotor de Vendas
80764.0,Vitor Castro,Caldeira,castrocaldeira@nomeEmpresa.com,2023-12-03,Vendedor Externo
80765.0,Luna Garcia,Rocha,garciarocha@nomeEmpresa.com,2020-04-13,Vendedor Interno
80766.0,Sofia Marques,Ramos,marquesramos@nomeEmpresa.com,2023-09-05,Vendedor Externo
80767.0,Brenda Jesus,Nascimento,jesusnascimento@nomeEmpresa.com,2021-09-02,Telemarketing
80768.0,Laura Cassiano,Vasconcelos,lauravasconcelos@nomeEmpresa.com,2010-08-14,Vendedor Interno
80769.0,Ísis Porto,Camargo,portocamargo@nomeEmpresa.com,2017-03-17,Vendedor Interno
80771.0,Diogo Fogaça,Ramos,fogacaramos@nomeEmpresa.com,2013-05-26,Vendedor Interno
80772.0,Bryan Vasconcelos,Pires,vasconcelospires@nomeEmpresa.com,2007-10-23,Vendedor Interno
80774.0,Yuri Pereira,Fonseca,pereirafonseca@nomeEmpresa.com,2017-11-13,Telemarketing
80775.0,Bárbara Farias,Abreu,fariasabreu@nomeEmpresa.com,2020-10-20,Telemarketing
80776.0,Yuri Sousa,Aparecida,sousaaparecida@nomeEmpresa.com,2020-06-28,Telemarketing
80777.0,Bianca Duarte,Barbosa,duartebarbosa@nomeEmpresa.com,2010-10-28,Vendedor Interno
80778.0,Brayan Dias,Gonçalves,diasgoncalves@nomeEmpresa.com,2007-09-15,Vendedor Externo
80779.0,Lucca Pereira,Luz,luccaluz@nomeEmpresa.com,2022-07-26,Vendedor Interno
80780.0,Pedro Moraes,Castro,pedrocastro@nomeEmpresa.com,2009-09-25,Telemarketing
80781.0,Isabella Caldeira,Fonseca,caldeirafonseca@nomeEmpresa.com,2004-09-19,Promotor de Vendas
80782.0,da Costa,Novais,danovais@nomeEmpresa.com,2012-05-21,Vendedor Interno
80783.0,Thomas Siqueira,Freitas,thomasfreitas@nomeEmpresa.com,2015-11-09,Vendedor Interno
80784.0,Matteo Marques,Correia,marquescorreia@nomeEmpresa.com,2023-07-27,Vendedor Externo
80785.0,Aylla Cavalcanti,Novais,cavalcantinovais@nomeEmpresa.com,2016-01-05,Vendedor Externo
80786.0,Esther Cunha,Cunha,esthercunha@nomeEmpresa.com,2019-05-24,Vendedor Externo
80787.0,Maria Liz,Viana,mariaviana@nomeEmpresa.com,2012-07-03,Vendedor Interno
80788.0,Isaque Gonçalves,Vieira,goncalvesvieira@nomeEmpresa.com,2022-10-17,Telemarketing
80789.0,Liam Mendes,Sá,mendessa@nomeEmpresa.com,2017-03-25,Vendedor Interno
80790.0,Beatriz Correia,Almeida,beatrizalmeida@nomeEmpresa.com,2016-04-21,Vendedor Interno
80791.0,Ravi Lucca,Leão,ravileao@nomeEmpresa.com,2016-08-11,Telemarketing
80792.0,Lavínia Oliveira,Rosa,oliveirarosa@nomeEmpresa.com,2023-04-07,Vendedor Interno
80793.0,Laura Araújo,Leão,araujoleao@nomeEmpresa.com,2008-05-03,Vendedor Externo
80794.0,Théo Fernandes,Cassiano,fernandescassiano@nomeEmpresa.com,2024-05-04,Vendedor Interno
80795.0,Olívia Barbosa,Rios,barbosarios@nomeEmpresa.com,2016-11-22,Vendedor Interno
80796.0,Sophie Rios,Mota,riosmota@nomeEmpresa.com,2023-05-29,Vendedor Interno
80797.0,Raul Câmara,Vasconcelos,raulvasconcelos@nomeEmpresa.com,2004-06-13,Vendedor Interno
80798.0,Guilherme Oliveira,Souza,oliveirasouza@nomeEmpresa.com,2015-02-27,Vendedor Interno
80799.0,Matteo Pacheco,Mata,matteomata@nomeEmpresa.com,2007-11-20,Vendedor Interno
80800.0,Caroline Aparecida,Conceição,carolineconceicao@nomeEmpresa.com,2021-03-07,Vendedor Interno
80801.0,Ana Aragão,Pires,aragaopires@nomeEmpresa.com,2023-10-12,Vendedor Externo
80802.0,Bento Melo,Fernandes,melofernandes@nomeEmpresa.com,2010-07-26,Vendedor Interno
80803.0,Sophie Moraes,Silveira,moraessilveira@nomeEmpresa.com,2015-09-10,Telemarketing
80804.0,Beatriz Cardoso,Sampaio,beatrizsampaio@nomeEmpresa.com,2006-10-13,Vendedor Interno
80805.0,Liz da,Sampaio,lizsampaio@nomeEmpresa.com,2021-08-19,Vendedor Interno
80806.0,Heloisa Vieira,Abreu,vieiraabreu@nomeEmpresa.com,2019-10-21,Promotor de Vendas
80807.0,Letícia Novaes,Pereira,novaespereira@nomeEmpresa.com,2004-10-28,Vendedor Interno
80808.0,Otávio da,Nunes,otavionunes@nomeEmpresa.com,2022-10-02,Telemarketing
